session_id,user_id,session_start,device,region,campaign_source,is_signup,add_to_cart,cart_items,purchase,purchase_items
S00001153,U000012,2024-10-23 12:16:00,tablet,South,organic,True,False,0,False,0
S00001154,U000194,2024-12-17 14:02:00,mobile,South,email,True,True,2,True,1
S00001155,U000494,2024-11-20 07:03:00,desktop,Central,google,False,False,0,False,0
S00001156,U000237,2024-10-11 13:21:00,mobile,Central,organic,False,False,0,False,0
S00001157,U000005,2024-12-25 08:16:00,mobile,West,organic,True,True,1,True,1
S00001158,U000772,2024-11-13 13:44:00,mobile,Central,direct,False,False,0,False,0
S00001159,U000074,2024-12-27 07:56:00,desktop,West,google,False,True,1,True,2
S00001160,U000125,2024-10-19 17:15:00,desktop,West,google,False,True,3,True,1
S00001161,U000198,2024-12-19 09:53:00,desktop,South,organic,False,False,0,False,0
S00001162,U000528,2024-11-13 02:03:00,mobile,North,direct,False,True,3,True,1
S00001163,U000266,2024-10-09 11:54:00,desktop,Central,direct,False,False,0,False,0
S00001164,U000146,2024-12-11 17:48:00,desktop,South,google,True,True,3,True,2
S00001165,U000049,2024-12-20 04:43:00,desktop,West,facebook,True,True,1,True,1
S00001166,U000595,2024-10-09 19:44:00,desktop,North,direct,False,True,1,True,1
S00001167,U000625,2024-11-05 00:13:00,desktop,West,google,False,False,0,False,0
S00001168,U000503,2024-10-07 09:12:00,desktop,East,organic,False,False,0,False,0
S00001169,U000771,2024-11-06 22:06:00,mobile,Central,email,False,False,0,False,0
S00001170,U000441,2024-10-16 14:18:00,desktop,North,facebook,False,False,0,False,0
S00001171,U000277,2024-11-25 14:38:00,mobile,Central,email,False,False,0,False,0
S00001172,U000574,2024-12-25 15:50:00,mobile,North,email,False,True,1,False,0
S00001173,U000665,2024-11-24 18:56:00,mobile,Central,organic,False,False,0,False,0
S00001174,U000773,2024-12-11 12:54:00,desktop,North,facebook,True,False,0,False,0
S00001175,U000529,2024-11-06 07:38:00,desktop,South,organic,False,True,3,True,1
S00001176,U000103,2024-11-27 10:32:00,desktop,Central,organic,False,False,0,False,0
S00001177,U000062,2024-11-20 15:12:00,desktop,Central,organic,False,False,0,False,0
S00001178,U000783,2024-11-25 17:26:00,tablet,Central,facebook,False,False,0,False,0
S00001179,U000587,2024-10-28 08:12:00,desktop,North,google,False,True,3,True,2
S00001180,U000272,2024-11-26 21:51:00,mobile,East,google,True,True,2,True,2
S00001181,U000671,2024-12-17 21:43:00,desktop,North,facebook,True,True,1,True,1
S00001182,U000552,2024-11-27 02:15:00,desktop,West,email,False,False,0,False,0
S00001183,U000029,2024-11-02 06:17:00,desktop,Central,facebook,True,True,1,True,2
S00001184,U000067,2024-11-25 23:51:00,mobile,West,google,True,True,1,True,1
S00001185,U000375,2024-10-26 18:46:00,mobile,South,facebook,False,False,0,False,0
S00001186,U000645,2024-10-23 04:40:00,desktop,West,facebook,True,False,0,False,0
S00001187,U000058,2024-12-05 13:04:00,tablet,North,google,True,False,0,False,0
S00001188,U000530,2024-10-20 01:34:00,mobile,West,facebook,False,True,2,False,0
S00001189,U000558,2024-11-08 16:18:00,mobile,North,facebook,False,True,1,True,2
S00001190,U000484,2024-10-29 05:59:00,mobile,West,organic,False,True,2,False,0
S00001191,U000082,2024-10-27 18:30:00,desktop,North,email,True,False,0,False,0
S00001192,U000119,2024-10-04 16:07:00,mobile,Central,organic,False,True,2,False,0
S00001193,U000510,2024-10-10 07:38:00,desktop,Central,email,False,True,3,False,0
S00001194,U000793,2024-10-22 16:26:00,mobile,East,google,False,False,0,False,0
S00001195,U000320,2024-12-23 12:07:00,mobile,South,facebook,False,False,0,False,0
S00001196,U000632,2024-11-12 13:07:00,desktop,West,facebook,False,True,3,False,0
S00001197,U000388,2024-10-20 23:35:00,mobile,West,organic,False,True,2,False,0
S00001198,U000268,2024-12-11 14:44:00,desktop,East,email,False,False,0,False,0
S00001199,U000754,2024-10-19 12:36:00,mobile,West,facebook,True,True,3,True,1
S00001200,U000023,2024-11-16 00:01:00,mobile,North,google,False,False,0,False,0
S00001201,U000282,2024-12-01 16:15:00,desktop,North,google,True,True,3,True,1
S00001202,U000327,2024-11-18 03:16:00,tablet,North,organic,False,False,0,False,0
S00001203,U000578,2024-10-20 21:46:00,desktop,North,facebook,True,False,0,False,0
S00001204,U000767,2024-12-26 14:58:00,desktop,Central,email,False,True,3,False,0
S00001205,U000382,2024-10-02 00:15:00,desktop,South,email,False,False,0,False,0
S00001206,U000040,2024-10-28 06:17:00,mobile,West,facebook,True,False,0,False,0
S00001207,U000437,2024-12-27 19:45:00,tablet,Central,google,False,False,0,False,0
S00001208,U000280,2024-10-20 13:31:00,desktop,Central,email,False,False,0,False,0
S00001209,U000027,2024-10-15 20:37:00,mobile,West,google,False,False,0,False,0
S00001210,U000465,2024-11-04 16:08:00,mobile,East,organic,False,False,0,False,0
S00001211,U000213,2024-11-18 19:14:00,mobile,East,organic,True,False,0,False,0
S00001212,U000377,2024-12-16 05:29:00,mobile,South,facebook,True,True,3,False,0
S00001213,U000046,2024-12-13 11:16:00,desktop,North,organic,False,False,0,False,0
S00001214,U000554,2024-10-18 20:47:00,desktop,Central,email,False,False,0,False,0
S00001215,U000615,2024-10-19 22:50:00,mobile,South,google,False,False,0,False,0
S00001216,U000252,2024-11-10 07:10:00,desktop,North,google,False,False,0,False,0
S00001217,U000156,2024-12-11 06:01:00,desktop,Central,organic,False,False,0,False,0
S00001218,U000684,2024-10-29 17:14:00,desktop,Central,google,False,False,0,False,0
S00001219,U000292,2024-11-19 12:00:00,desktop,East,google,True,False,0,False,0
S00001220,U000794,2024-11-29 12:43:00,mobile,South,organic,False,True,3,False,0
S00001221,U000154,2024-11-05 18:05:00,tablet,South,facebook,False,True,1,False,0
S00001222,U000385,2024-10-24 20:43:00,mobile,East,organic,False,False,0,False,0
S00001223,U000320,2024-12-20 03:12:00,tablet,West,organic,False,False,0,False,0
S00001224,U000441,2024-12-02 04:40:00,mobile,East,organic,True,True,3,False,0
S00001225,U000694,2024-11-18 09:20:00,tablet,West,facebook,False,True,1,True,1
S00001226,U000309,2024-12-11 04:05:00,mobile,East,google,True,False,0,False,0
S00001227,U000400,2024-10-12 21:01:00,mobile,East,email,False,False,0,False,0
S00001228,U000337,2024-12-06 05:57:00,mobile,Central,google,True,False,0,False,0
S00001229,U000551,2024-10-12 17:08:00,desktop,South,facebook,False,True,1,True,1
S00001230,U000357,2024-11-02 22:12:00,mobile,South,google,False,True,1,False,0
S00001231,U000652,2024-12-18 19:20:00,mobile,South,organic,True,False,0,False,0
S00001232,U000313,2024-10-25 17:13:00,desktop,North,facebook,False,True,1,False,0
S00001233,U000065,2024-10-16 23:13:00,desktop,North,facebook,False,False,0,False,0
S00001234,U000793,2024-12-17 07:24:00,desktop,West,facebook,False,True,2,False,0
S00001235,U000440,2024-10-19 06:34:00,mobile,West,facebook,False,True,1,True,2
S00001236,U000098,2024-10-06 08:14:00,mobile,Central,organic,True,False,0,False,0
S00001237,U000213,2024-10-12 01:16:00,desktop,Central,organic,False,False,0,False,0
S00001238,U000004,2024-12-24 20:20:00,mobile,Central,facebook,False,False,0,False,0
S00001239,U000151,2024-12-11 11:51:00,desktop,North,direct,False,True,1,True,2
S00001240,U000635,2024-11-28 16:33:00,desktop,South,organic,False,False,0,False,0
S00001241,U000279,2024-11-10 14:38:00,mobile,Central,facebook,False,True,2,True,1
S00001242,U000201,2024-12-18 03:26:00,mobile,North,organic,False,True,1,True,2
S00001243,U000739,2024-11-28 10:38:00,desktop,North,facebook,True,False,0,False,0
S00001244,U000700,2024-10-29 01:21:00,desktop,East,email,False,True,2,True,2
S00001245,U000536,2024-10-08 06:26:00,mobile,West,direct,False,False,0,False,0
S00001246,U000613,2024-11-08 09:29:00,mobile,North,google,True,True,1,True,2
S00001247,U000110,2024-12-12 07:38:00,mobile,East,google,False,False,0,False,0
S00001248,U000506,2024-11-19 14:45:00,tablet,West,google,False,True,1,False,0
S00001249,U000185,2024-10-19 00:50:00,desktop,West,facebook,True,True,2,True,2
S00001250,U000002,2024-11-11 18:51:00,desktop,South,google,False,False,0,False,0
S00001251,U000754,2024-11-14 21:39:00,mobile,North,google,False,False,0,False,0
S00001252,U000719,2024-11-29 08:23:00,mobile,North,facebook,False,False,0,False,0
S00001253,U000008,2024-12-02 12:08:00,desktop,West,organic,False,True,3,True,2
S00001254,U000189,2024-10-27 05:03:00,mobile,Central,email,False,True,2,False,0
S00001255,U000443,2024-12-24 05:39:00,mobile,North,organic,False,True,1,False,0
S00001256,U000467,2024-11-06 05:11:00,mobile,South,google,False,False,0,False,0
S00001257,U000365,2024-12-02 20:22:00,mobile,East,facebook,False,True,3,True,1
S00001258,U000147,2024-11-15 01:32:00,mobile,South,direct,True,False,0,False,0
S00001259,U000078,2024-12-25 12:40:00,mobile,South,google,False,False,0,False,0
S00001260,U000731,2024-11-07 01:07:00,tablet,West,organic,True,True,3,True,2
S00001261,U000464,2024-12-12 01:16:00,mobile,East,email,False,False,0,False,0
S00001262,U000200,2024-10-06 03:50:00,desktop,East,google,False,False,0,False,0
S00001263,U000489,2024-10-30 19:35:00,mobile,North,direct,True,False,0,False,0
S00001264,U000558,2024-12-18 01:42:00,mobile,Central,email,False,False,0,False,0
S00001265,U000184,2024-10-19 08:36:00,tablet,West,direct,False,False,0,False,0
S00001266,U000723,2024-10-18 02:03:00,tablet,South,google,True,True,2,False,0
S00001267,U000767,2024-12-25 21:11:00,mobile,Central,facebook,False,False,0,False,0
S00001268,U000220,2024-11-23 08:35:00,mobile,North,direct,True,False,0,False,0
S00001269,U000689,2024-10-28 21:17:00,tablet,East,direct,False,False,0,False,0
S00001270,U000718,2024-12-13 14:56:00,desktop,South,facebook,False,True,2,False,0
S00001271,U000582,2024-12-29 09:16:00,mobile,North,google,False,True,3,False,0
S00001272,U000091,2024-12-12 23:28:00,desktop,West,facebook,True,True,3,False,0
S00001273,U000341,2024-12-09 08:58:00,mobile,North,email,False,True,2,False,0
S00001274,U000756,2024-11-29 09:01:00,mobile,West,facebook,False,True,2,False,0
S00001275,U000047,2024-12-28 03:25:00,mobile,East,facebook,True,True,2,True,1
S00001276,U000369,2024-11-18 15:39:00,desktop,South,organic,False,True,2,False,0
S00001277,U000192,2024-12-17 03:03:00,mobile,West,email,True,True,3,False,0
S00001278,U000288,2024-12-27 01:27:00,desktop,North,organic,False,False,0,False,0
S00001279,U000650,2024-10-23 10:49:00,mobile,North,organic,False,True,2,False,0
S00001280,U000197,2024-12-23 00:41:00,desktop,North,google,False,True,2,False,0
S00001281,U000793,2024-11-11 09:09:00,mobile,East,google,False,True,1,False,0
S00001282,U000688,2024-11-15 07:20:00,desktop,North,facebook,False,False,0,False,0
S00001283,U000798,2024-12-09 01:58:00,mobile,Central,facebook,False,False,0,False,0
S00001284,U000008,2024-12-16 11:41:00,desktop,North,facebook,False,True,2,True,2
S00001285,U000572,2024-12-12 19:58:00,mobile,East,facebook,False,True,2,False,0
S00001286,U000405,2024-12-04 21:38:00,mobile,East,direct,True,False,0,False,0
S00001287,U000193,2024-11-08 22:33:00,desktop,East,email,True,True,3,True,1
S00001288,U000222,2024-10-22 04:21:00,desktop,West,facebook,False,False,0,False,0
S00001289,U000536,2024-10-04 17:50:00,mobile,East,organic,False,True,2,False,0
S00001290,U000497,2024-10-19 13:20:00,desktop,North,facebook,True,False,0,False,0
S00001291,U000633,2024-10-14 05:20:00,desktop,Central,organic,False,True,3,True,1
S00001292,U000188,2024-11-19 17:01:00,mobile,Central,organic,False,False,0,False,0
S00001293,U000277,2024-10-05 10:04:00,tablet,North,organic,False,True,1,False,0
S00001294,U000567,2024-12-13 17:50:00,mobile,South,facebook,True,False,0,False,0
S00001295,U000082,2024-12-20 06:11:00,desktop,East,organic,False,False,0,False,0
S00001296,U000293,2024-10-04 12:50:00,desktop,East,facebook,False,False,0,False,0
S00001297,U000505,2024-10-19 23:03:00,desktop,South,email,True,False,0,False,0
S00001298,U000786,2024-12-27 15:43:00,tablet,East,google,True,True,1,True,2
S00001299,U000359,2024-12-26 19:51:00,tablet,Central,organic,False,True,3,True,1
S00001300,U000235,2024-10-14 07:24:00,mobile,West,facebook,False,False,0,False,0
S00001301,U000030,2024-10-14 14:15:00,mobile,Central,google,False,False,0,False,0
S00001302,U000467,2024-11-04 22:41:00,mobile,East,google,False,True,1,True,1
S00001303,U000308,2024-10-02 20:05:00,desktop,East,direct,True,True,3,True,1
S00001304,U000234,2024-10-02 02:10:00,tablet,West,organic,True,False,0,False,0
S00001305,U000640,2024-10-25 19:27:00,mobile,South,google,True,False,0,False,0
S00001306,U000275,2024-11-03 03:01:00,desktop,East,email,True,False,0,False,0
S00001307,U000533,2024-11-01 17:37:00,mobile,North,facebook,False,True,2,True,2
S00001308,U000788,2024-11-21 03:27:00,desktop,Central,google,False,True,3,False,0
S00001309,U000408,2024-11-09 23:03:00,desktop,Central,organic,True,False,0,False,0
S00001310,U000735,2024-10-08 08:14:00,desktop,East,facebook,False,False,0,False,0
S00001311,U000336,2024-12-22 06:05:00,desktop,East,direct,False,False,0,False,0
S00001312,U000177,2024-12-26 02:02:00,mobile,South,email,False,True,2,True,2
S00001313,U000643,2024-10-29 09:12:00,tablet,West,facebook,False,False,0,False,0
S00001314,U000197,2024-11-22 01:03:00,desktop,West,organic,True,False,0,False,0
S00001315,U000397,2024-11-08 18:44:00,desktop,West,direct,False,True,3,True,2
S00001316,U000040,2024-11-28 09:51:00,mobile,Central,google,True,True,3,False,0
S00001317,U000209,2024-11-01 07:32:00,mobile,South,google,True,True,1,False,0
S00001318,U000347,2024-10-23 07:04:00,desktop,Central,facebook,False,True,2,True,1
S00001319,U000799,2024-11-22 20:54:00,mobile,West,google,False,False,0,False,0
S00001320,U000710,2024-12-29 01:13:00,mobile,East,organic,False,True,3,True,1
S00001321,U000035,2024-12-18 13:55:00,mobile,East,facebook,False,False,0,False,0
S00001322,U000715,2024-10-28 22:39:00,mobile,East,google,False,False,0,False,0
S00001323,U000574,2024-12-27 19:45:00,tablet,West,organic,False,False,0,False,0
S00001324,U000386,2024-11-26 05:34:00,mobile,South,facebook,True,False,0,False,0
S00001325,U000012,2024-12-19 09:32:00,desktop,North,google,True,True,1,False,0
S00001326,U000020,2024-10-21 14:11:00,desktop,Central,email,False,False,0,False,0
S00001327,U000330,2024-12-04 11:57:00,mobile,West,google,False,True,2,False,0
S00001328,U000150,2024-12-29 23:31:00,mobile,Central,facebook,False,False,0,False,0
S00001329,U000390,2024-11-18 01:40:00,desktop,West,facebook,True,False,0,False,0
S00001330,U000753,2024-11-16 17:18:00,desktop,North,organic,False,True,3,False,0
S00001331,U000613,2024-10-15 13:43:00,desktop,North,organic,True,False,0,False,0
S00001332,U000009,2024-12-18 14:00:00,desktop,South,facebook,False,False,0,False,0
S00001333,U000483,2024-10-11 21:15:00,desktop,South,facebook,False,True,3,False,0
S00001334,U000619,2024-11-17 21:54:00,mobile,West,facebook,False,False,0,False,0
S00001335,U000686,2024-10-01 05:46:00,desktop,West,google,False,True,2,True,1
S00001336,U000348,2024-12-25 17:45:00,mobile,Central,organic,True,True,2,True,2
S00001337,U000381,2024-11-22 22:44:00,mobile,North,google,True,True,2,False,0
S00001338,U000199,2024-12-29 22:05:00,tablet,Central,facebook,False,True,2,True,1
S00001339,U000306,2024-11-18 00:38:00,desktop,East,google,False,False,0,False,0
S00001340,U000716,2024-10-06 02:04:00,desktop,East,direct,False,True,3,False,0
S00001341,U000232,2024-12-01 13:05:00,desktop,Central,organic,False,False,0,False,0
S00001342,U000274,2024-11-01 07:04:00,desktop,West,email,True,False,0,False,0
S00001343,U000038,2024-10-27 12:13:00,mobile,South,email,False,False,0,False,0
S00001344,U000206,2024-12-10 15:54:00,mobile,South,organic,True,True,3,True,2
S00001345,U000049,2024-10-20 05:39:00,mobile,East,facebook,True,True,1,False,0
S00001346,U000136,2024-12-05 07:52:00,mobile,North,google,False,True,2,True,2
S00001347,U000141,2024-12-17 03:01:00,mobile,South,direct,False,False,0,False,0
S00001348,U000015,2024-12-02 13:20:00,mobile,East,direct,False,False,0,False,0
S00001349,U000615,2024-10-18 02:48:00,desktop,South,organic,False,True,1,False,0
S00001350,U000717,2024-11-03 18:54:00,mobile,East,organic,True,False,0,False,0
S00001351,U000647,2024-10-29 03:32:00,mobile,South,email,True,False,0,False,0
S00001352,U000527,2024-10-27 15:57:00,desktop,West,google,False,False,0,False,0
S00001353,U000704,2024-10-27 02:11:00,mobile,West,organic,True,True,3,False,0
S00001354,U000455,2024-12-11 22:14:00,desktop,South,google,False,False,0,False,0
S00001355,U000448,2024-10-22 02:14:00,mobile,South,organic,False,True,2,False,0
S00001356,U000048,2024-10-10 09:36:00,mobile,East,google,False,False,0,False,0
S00001357,U000785,2024-12-21 11:01:00,mobile,South,organic,False,False,0,False,0
S00001358,U000510,2024-12-27 03:24:00,mobile,Central,organic,False,False,0,False,0
S00001359,U000147,2024-10-22 22:51:00,mobile,North,direct,True,False,0,False,0
S00001360,U000036,2024-12-11 17:40:00,desktop,North,google,False,False,0,False,0
S00001361,U000400,2024-12-23 09:25:00,mobile,East,direct,False,True,3,True,1
S00001362,U000307,2024-10-12 20:02:00,desktop,Central,google,False,True,1,False,0
S00001363,U000635,2024-11-30 03:58:00,desktop,Central,google,True,False,0,False,0
S00001364,U000036,2024-12-28 00:53:00,mobile,East,organic,False,True,3,True,1
S00001365,U000078,2024-12-20 23:23:00,desktop,Central,organic,False,True,3,False,0
S00001366,U000191,2024-11-08 08:36:00,mobile,West,direct,False,False,0,False,0
S00001367,U000521,2024-11-08 08:27:00,mobile,East,organic,False,True,3,True,2
S00001368,U000582,2024-11-10 14:59:00,desktop,Central,email,False,True,3,False,0
S00001369,U000131,2024-11-05 14:45:00,mobile,West,organic,True,False,0,False,0
S00001370,U000696,2024-11-14 19:28:00,mobile,East,google,False,False,0,False,0
S00001371,U000532,2024-12-15 18:32:00,mobile,East,google,True,False,0,False,0
S00001372,U000173,2024-10-15 03:46:00,tablet,South,google,False,False,0,False,0
S00001373,U000758,2024-11-08 22:42:00,mobile,West,organic,True,False,0,False,0
S00001374,U000112,2024-12-06 06:06:00,mobile,Central,google,True,False,0,False,0
S00001375,U000743,2024-10-31 01:49:00,mobile,North,organic,False,False,0,False,0
